"date_time","Dry.Bulb.Temperature...C.","Relative.Humidity....","Wind.Speed..m.s.","Wind.Direction..Deg.","Global.Horizontal.Radiation..W.m2.","Direct.Normal.Radiation..W.m2.","Diffuse.Horizontal.Radiation..W.m2.","county_code"
2018-07-12 03:00:00,25,78.97,2.1,190,0,0,0,"G4500070"
2018-07-12 04:00:00,24.4,81.86,0,188.46,0,0,0,"G4500070"
2018-07-12 05:00:00,23.9,84.35,0,136.92,0,0,0,"G4500070"
2018-07-12 06:00:00,23.9,84.35,0,67.69,6,4,6,"G4500070"
2018-07-12 07:00:00,26.1,73.98,2.6,230,94,152.5,65,"G4500070"
2018-07-12 08:00:00,27.8,66.94,3.1,240,277,415,117,"G4500070"
2018-07-12 09:00:00,30,63.04,3.1,310,491.5,619,140.5,"G4500070"
2018-07-12 10:00:00,31.1,59.19,1.5,290,671,701.5,159.5,"G4500070"
2018-07-12 11:00:00,32.8,53.76,0,80.83,813.5,747,173.5,"G4500070"
2018-07-12 12:00:00,34.4,49.16,2.6,189.23,905.5,763.5,187.5,"G4500070"
2018-07-12 13:00:00,35.6,46,1.5,80,935,743,211,"G4500070"
2018-07-12 14:00:00,35.55,43.41,0.75,202.14,680,311,381,"G4500070"
2018-07-12 15:00:00,32.7,52.15,4.25,237.5,534.5,168.5,382.5,"G4500070"
2018-07-12 16:00:00,33.9,50.55,0,203.85,315.5,71,258.5,"G4500070"
2018-07-12 17:00:00,30,72.13,4.85,190,36,0,36,"G4500070"
2018-07-12 18:00:00,27.5,79.28,4.35,85,57,0,57,"G4500070"
2018-07-12 19:00:00,26.1,82.07,4.1,60,31.5,0,31.5,"G4500070"
2018-07-12 20:00:00,25.6,84.53,2.6,100,6,0,6,"G4500070"
2018-07-12 21:00:00,25,90.3,2.6,100,0,0,0,"G4500070"
2018-07-12 22:00:00,24.4,93.6,0,48.57,0,0,0,"G4500070"
2018-07-12 23:00:00,25,90.3,1.5,20,0,0,0,"G4500070"
2018-07-13,24.4,93.6,3.1,10,0,0,0,"G4500070"
2018-07-13 01:00:00,23.9,93.57,3.1,90,0,0,0,"G4500070"
2018-07-13 02:00:00,23.9,93.57,2.6,85,0,0,0,"G4500070"
2018-07-13 03:00:00,23.3,93.54,2.6,70,0,0,0,"G4500070"
2018-07-13 04:00:00,23.3,93.54,3.85,45,0,0,0,"G4500070"
2018-07-13 05:00:00,23.3,93.54,3.1,40,0,0,0,"G4500070"
2018-07-13 06:00:00,23.3,93.54,2.6,36.67,3,0,3,"G4500070"
2018-07-13 07:00:00,23.5,90.22,3.27,36.67,49,5.5,47.5,"G4500070"
2018-07-13 08:00:00,24.4,87.55,2.77,30,137.5,44.5,122,"G4500070"
2018-07-13 09:00:00,25,84.53,4.1,45,171,8.5,166,"G4500070"
2018-07-13 10:00:00,26.4,76.92,4.85,55,264,22.5,247.5,"G4500070"
2018-07-13 11:00:00,26.95,74.16,4.6,70,332,34,302.5,"G4500070"
2018-07-13 12:00:00,27.2,76.92,4.6,70,244.5,17.5,228,"G4500070"
2018-07-13 13:00:00,28.3,72.13,4.6,60,600,138.5,465,"G4500070"
2018-07-13 14:00:00,28.3,69.55,4.6,40,527.5,86,445.5,"G4500070"
2018-07-13 15:00:00,29.7,58.94,4.35,70,531,123,421,"G4500070"
2018-07-13 16:00:00,30.6,55.22,4.6,80,487,172.5,354,"G4500070"
2018-07-13 17:00:00,30,57.15,2.6,90,300,70.5,255,"G4500070"
2018-07-13 18:00:00,30,57.15,4.1,90,284.5,296.5,157.5,"G4500070"
2018-07-13 19:00:00,29.4,61.01,1.5,110,135,196,86,"G4500070"
2018-07-13 20:00:00,27.2,71.93,0,54.62,20.5,31,18,"G4500070"
2018-07-13 21:00:00,26.1,76.75,0,0,0,0,0,"G4500070"
2018-07-13 22:00:00,24.4,84.92,0,178.46,0,0,0,"G4500070"
2018-07-13 23:00:00,23.3,90.73,0,130.77,0,0,0,"G4500070"
2018-07-14,23.9,87.51,1.5,110,0,0,0,"G4500070"
2018-07-14 01:00:00,23.9,90.22,1.5,40,0,0,0,"G4500070"
2018-07-14 02:00:00,23.9,90.22,1.5,360,0,0,0,"G4500070"
2018-07-14 03:00:00,23.3,93.54,3.1,60,0,0,0,"G4500070"
2018-07-14 04:00:00,22.8,93.52,2.6,50,0,0,0,"G4500070"
2018-07-14 05:00:00,22.8,93.52,2.6,50,0,0,0,"G4500070"
2018-07-14 06:00:00,22.8,90.14,2.6,60,6.5,15.5,6,"G4500070"
2018-07-14 07:00:00,23.3,87.46,4.1,60,108.5,232.5,63,"G4500070"
2018-07-14 08:00:00,25,78.97,4.1,90,298,495.5,110,"G4500070"
2018-07-14 09:00:00,27.2,71.93,3.1,60,498,639.5,137.5,"G4500070"
2018-07-14 10:00:00,28.9,62.8,3.1,74.55,681.5,727.5,152.5,"G4500070"
2018-07-14 11:00:00,30.6,56.94,3.6,50,831.5,788,157.5,"G4500070"
2018-07-14 12:00:00,31.1,49.82,4.6,60,793.5,502.5,324,"G4500070"
2018-07-14 13:00:00,31.7,48.15,0,50,826.5,499,341,"G4500070"
2018-07-14 14:00:00,32.8,43.86,3.1,75,792.5,455,357,"G4500070"
2018-07-14 15:00:00,33.3,42.65,5.7,90,767.5,556.5,274.5,"G4500070"
2018-07-14 16:00:00,32.2,43.69,3.6,110,689,630.5,201,"G4500070"
2018-07-14 17:00:00,32.2,45.37,2.6,130,474,436,200.5,"G4500070"
2018-07-14 18:00:00,31.7,46.67,3.6,130,365.5,574,113.5,"G4500070"
2018-07-14 19:00:00,29.4,61.01,4.6,150,172.5,391,75.5,"G4500070"
2018-07-14 20:00:00,27.8,69.45,3.1,150,26.5,85.5,19.5,"G4500070"
2018-07-14 21:00:00,26.1,71.74,2.6,160,0,0,0,"G4500070"
2018-07-14 22:00:00,25,76.58,1.5,160,0,0,0,"G4500070"
2018-07-14 23:00:00,24.4,79.37,0,166.92,0,0,0,"G4500070"
2018-07-15,23.3,84.81,1.5,140,0,0,0,"G4500070"
2018-07-15 01:00:00,22.8,84.23,0,0,0,0,0,"G4500070"
2018-07-15 02:00:00,22.2,90.66,0,0,0,0,0,"G4500070"
2018-07-15 03:00:00,22.2,90.66,0,7.69,0,0,0,"G4500070"
2018-07-15 04:00:00,21.7,90.06,0,0,0,0,0,"G4500070"
2018-07-15 05:00:00,20.6,92.83,0,0,0,0,0,"G4500070"
2018-07-15 06:00:00,21.1,93.44,0,0,6.5,19.5,6,"G4500070"
2018-07-15 07:00:00,23.3,78.73,0,0,101.5,229.5,58.5,"G4500070"
2018-07-15 08:00:00,25.6,73.89,0,19.17,269,410.5,115.5,"G4500070"
2018-07-15 09:00:00,27.8,66.94,0,183.85,466.5,546,156,"G4500070"
2018-07-15 10:00:00,29.4,57,2.1,210,679.5,724.5,153.5,"G4500070"
2018-07-15 11:00:00,31.1,51.71,0,225.83,828.5,777,165,"G4500070"
2018-07-15 12:00:00,33.3,45.67,1.5,208.46,893,717,221.5,"G4500070"
2018-07-15 13:00:00,33.3,42.65,3.1,163.85,815,445,382.5,"G4500070"
2018-07-15 14:00:00,33.3,39.8,0,92.5,773.5,406,386,"G4500070"
2018-07-15 15:00:00,34.4,37.43,2.1,107.69,745.5,458.5,340.5,"G4500070"
2018-07-15 16:00:00,34.4,37.43,0,146.15,605.5,403,293,"G4500070"
2018-07-15 17:00:00,34.4,36.04,4.1,140,534.5,599.5,164,"G4500070"
2018-07-15 18:00:00,33.3,38.32,3.6,170,361.5,535.5,125.5,"G4500070"
2018-07-15 19:00:00,30.6,53.21,3.1,160,166,329,84,"G4500070"
2018-07-15 20:00:00,28.9,62.8,3.6,170,22,45.5,18,"G4500070"
2018-07-15 21:00:00,27.2,67.24,4.1,170,0,0,0,"G4500070"
2018-07-15 22:00:00,26.1,69.12,2.6,190,0,0,0,"G4500070"
2018-07-15 23:00:00,25,73.79,2.6,190,0,0,0,"G4500070"
2018-07-16,24.4,76.48,0,193.85,0,0,0,"G4500070"
2018-07-16 01:00:00,23.9,81.79,0,136.92,0,0,0,"G4500070"
2018-07-16 02:00:00,22.2,87.36,0,78.46,0,0,0,"G4500070"
2018-07-16 03:00:00,22.8,87.41,0,23.85,0,0,0,"G4500070"
2018-07-16 04:00:00,21.7,90.06,0,0,0,0,0,"G4500070"
2018-07-16 05:00:00,21.7,90.06,0,195.38,0,0,0,"G4500070"
2018-07-16 06:00:00,22.2,87.36,0,170.77,4.5,5,4.5,"G4500070"
2018-07-16 07:00:00,23.3,87.46,0,113.08,70,76,56,"G4500070"
2018-07-16 08:00:00,25.6,76.2,0,207.69,181.5,102.5,141,"G4500070"
2018-07-16 09:00:00,27.8,69.45,2.1,210,367,254,227.5,"G4500070"
2018-07-16 10:00:00,28.9,67.17,2.6,210,356.5,65.5,308.5,"G4500070"
2018-07-16 11:00:00,30,57.15,2.1,250,557,175.5,408,"G4500070"
2018-07-16 12:00:00,31.1,49.82,1.5,200,602,147.5,463.5,"G4500070"
2018-07-16 13:00:00,31.7,49.98,2.6,190,535,89.5,448,"G4500070"
2018-07-16 14:00:00,31.7,51.87,2.1,170.77,432.5,39,395,"G4500070"
2018-07-16 15:00:00,32.8,48.74,3.1,200,463.5,88,385,"G4500070"
2018-07-16 16:00:00,32.2,48.58,5.1,140,504,198.5,350,"G4500070"
2018-07-16 17:00:00,31.7,51.87,3.1,160,281.5,62,241.5,"G4500070"
2018-07-16 18:00:00,31.1,55.34,3.1,190,152,26,141.5,"G4500070"
2018-07-16 19:00:00,29.4,65.25,2.6,210,94,66,77,"G4500070"
2018-07-16 20:00:00,28.3,69.55,2.1,190,9.5,1,9.5,"G4500070"
2018-07-16 21:00:00,27.8,71.6,2.6,180,0,0,0,"G4500070"
2018-07-16 22:00:00,26.7,76.38,2.6,170,0,0,0,"G4500070"
2018-07-16 23:00:00,26.7,79.21,2.6,200,0,0,0,"G4500070"
2018-07-17,26.1,87.7,3.1,210,0,0,0,"G4500070"
2018-07-17 01:00:00,25.85,90.34,2.35,225,0,0,0,"G4500070"
2018-07-17 02:00:00,25.6,87.13,2.6,250,0,0,0,"G4500070"
2018-07-17 03:00:00,25,90.3,2.6,250,0,0,0,"G4500070"
2018-07-17 04:00:00,24.2,93.6,1.8,200,0,0,0,"G4500070"
2018-07-17 05:00:00,24.28,96.45,2.05,190,0,0,0,"G4500070"
2018-07-17 06:00:00,24.23,93.6,2.43,206.67,4,2,4,"G4500070"
2018-07-17 07:00:00,24.6,90.3,2.1,196.67,76,78.5,60.5,"G4500070"
2018-07-17 08:00:00,26.7,81.65,4.6,225,193,155.5,134,"G4500070"
2018-07-17 09:00:00,28.3,74.35,4.6,210,365,282,209.5,"G4500070"
2018-07-17 10:00:00,28.87,69.76,4.27,223.33,567.5,448,238,"G4500070"
2018-07-17 11:00:00,31.7,59.34,5.1,230,795.5,730.5,174,"G4500070"
2018-07-17 12:00:00,32.8,53.76,5.1,240,901,775.5,174.5,"G4500070"
2018-07-17 13:00:00,33.9,47.26,5.7,240,806.5,447,372.5,"G4500070"
2018-07-17 14:00:00,33.9,49.03,6.2,240,809,525,306,"G4500070"
2018-07-17 15:00:00,34.4,47.68,4.6,230,685.5,387,345,"G4500070"
2018-07-17 16:00:00,33.95,50.55,6.15,205,556,368,274,"G4500070"
2018-07-17 17:00:00,27.76,87.23,5.9,242,133,33,111.5,"G4500070"
2018-07-17 18:00:00,29.4,69.76,5.7,200,129,100.5,90,"G4500070"
2018-07-17 19:00:00,27.2,79.28,5.7,230,92,52.5,79.5,"G4500070"
2018-07-17 20:00:00,25.6,87.13,4.6,200,11.5,1.5,11.5,"G4500070"
2018-07-17 21:00:00,25.6,87.13,3.6,210,0,0,0,"G4500070"
2018-07-17 22:00:00,25,90.3,2.6,250,0,0,0,"G4500070"
2018-07-17 23:00:00,24.4,90.81,3.1,230,0,0,0,"G4500070"
2018-07-18,24.4,90.81,3.6,220,0,0,0,"G4500070"
2018-07-18 01:00:00,24.4,93.6,2.1,180,0,0,0,"G4500070"
2018-07-18 02:00:00,24.4,93.6,3.6,230,0,0,0,"G4500070"
2018-07-18 03:00:00,24.4,93.6,1.5,230,0,0,0,"G4500070"
2018-07-18 04:00:00,23.9,96.45,3.1,240,0,0,0,"G4500070"
2018-07-18 05:00:00,23.9,93.57,2.1,230,0,0,0,"G4500070"
2018-07-18 06:00:00,23.9,93.57,2.1,250,4.5,6,4.5,"G4500070"
2018-07-18 07:00:00,24.4,93.6,1.5,260,83,123,60,"G4500070"
2018-07-18 08:00:00,27.2,79.28,3.1,310,251,339.5,124,"G4500070"
2018-07-18 09:00:00,28.9,71.8,3.1,330,434.5,440,189,"G4500070"
2018-07-18 10:00:00,31.05,63.28,2.6,25,523,298.5,310,"G4500070"
2018-07-18 11:00:00,31.1,63.28,3.35,185,658.5,338,370,"G4500070"
2018-07-18 12:00:00,32.2,57.68,2.6,340,665,225.5,454,"G4500070"
2018-07-18 13:00:00,32.8,55.76,4.1,20,620,183.5,441.5,"G4500070"
2018-07-18 14:00:00,31.1,61.39,4.6,10,550,237.5,322,"G4500070"
2018-07-18 15:00:00,31.7,59.34,4.6,50,445,134.5,327,"G4500070"
2018-07-18 16:00:00,32.8,53.76,5.1,80,584.5,342.5,322,"G4500070"
2018-07-18 17:00:00,31.35,61.16,5.4,105,481.5,437,208.5,"G4500070"
2018-07-18 18:00:00,31.1,61.39,4.6,100,259.5,241,159.5,"G4500070"
2018-07-18 19:00:00,30,67.39,3.6,130,139.5,236,82,"G4500070"
2018-07-18 20:00:00,28.3,74.35,2.1,130,21,49,17,"G4500070"
2018-07-18 21:00:00,27.2,76.92,1.5,100,0,0,0,"G4500070"
2018-07-18 22:00:00,26.7,79.21,2.1,110,0,0,0,"G4500070"
2018-07-18 23:00:00,25.6,84.53,1.5,70,0,0,0,"G4500070"
2018-07-19,25,90.3,0,0,0,0,0,"G4500070"
2018-07-19 01:00:00,25,90.3,0,30.77,0,0,0,"G4500070"
2018-07-19 02:00:00,23.9,93.57,2.1,60,0,0,0,"G4500070"
2018-07-19 03:00:00,23.9,93.57,3.1,40,0,0,0,"G4500070"
2018-07-19 04:00:00,23.9,90.22,3.1,40,0,0,0,"G4500070"
2018-07-19 05:00:00,23.3,93.54,3.1,50,0,0,0,"G4500070"
2018-07-19 06:00:00,22.8,93.52,3.1,60,5,10,5,"G4500070"
2018-07-19 07:00:00,24.4,87.55,3.6,60,107.5,291.5,55,"G4500070"
2018-07-19 08:00:00,25.37,79.13,4.43,63.33,278,486,100.5,"G4500070"
2018-07-19 09:00:00,28.3,67.46,5.7,70,443.5,508.5,155.5,"G4500070"
2018-07-19 10:00:00,30.6,49.69,7.2,100,670.5,740.5,136,"G4500070"
2018-07-19 11:00:00,32.2,40.77,6.2,80,809,755,166.5,"G4500070"
2018-07-19 12:00:00,32.2,38.01,5.1,80,917.5,821,150,"G4500070"
2018-07-19 13:00:00,32.8,36.75,6.2,90,884,610.5,291.5,"G4500070"
2018-07-19 14:00:00,32.2,39.49,5.7,110,788.5,425,383,"G4500070"
2018-07-19 15:00:00,32.2,39.49,4.6,120,617.5,238,404.5,"G4500070"
2018-07-19 16:00:00,32.2,38.01,5.7,120,580.5,389,287.5,"G4500070"
2018-07-19 17:00:00,31.7,43.56,5.1,150,446,360.5,226,"G4500070"
2018-07-19 18:00:00,31.7,43.56,5.1,120,283,292.5,156,"G4500070"
2018-07-19 19:00:00,29.4,54.92,3.6,150,154,314,78,"G4500070"
2018-07-19 20:00:00,27.2,64.79,2.1,130,19,35.5,16,"G4500070"
2018-07-19 21:00:00,26.1,69.12,2.6,110,0,0,0,"G4500070"
2018-07-19 22:00:00,25.6,73.89,3.1,110,0,0,0,"G4500070"
2018-07-19 23:00:00,24.4,79.37,2.6,100,0,0,0,"G4500070"
2018-07-20,25,78.97,2.6,100,0,0,0,"G4500070"
2018-07-20 01:00:00,24.4,84.92,2.6,90,0,0,0,"G4500070"
2018-07-20 02:00:00,25,81.93,3.6,100,0,0,0,"G4500070"
2018-07-20 03:00:00,25,81.93,3.6,90,0,0,0,"G4500070"
2018-07-20 04:00:00,24.4,84.92,2.6,60,0,0,0,"G4500070"
2018-07-20 05:00:00,23.9,87.51,3.1,70,0,0,0,"G4500070"
2018-07-20 06:00:00,23.9,87.51,4.1,50,2.5,1,2.5,"G4500070"
2018-07-20 07:00:00,23.9,87.51,4.6,70,30.5,0,30.5,"G4500070"
2018-07-20 08:00:00,24.4,84.92,3.1,90,63,12,59,"G4500070"
2018-07-20 09:00:00,25.6,84.53,3.1,50,140,4.5,137,"G4500070"
2018-07-20 10:00:00,25.85,79.13,4.85,80,307,37,280,"G4500070"
2018-07-20 11:00:00,26.65,74.16,5.4,85,387.5,42,352,"G4500070"
2018-07-20 12:00:00,27.2,69.34,5.7,80,441,44.5,399,"G4500070"
2018-07-20 13:00:00,28.3,69.55,6.2,70,416.5,31.5,386,"G4500070"
2018-07-20 14:00:00,28.05,69.66,5.65,70,397,32,366.5,"G4500070"
2018-07-20 15:00:00,27.8,71.6,6.2,80,307.5,22,288.5,"G4500070"
2018-07-20 16:00:00,25,93.62,3.93,126.67,214,13.5,203.5,"G4500070"
2018-07-20 17:00:00,25.48,87.13,3.01,88.33,171,11,164,"G4500070"
2018-07-20 18:00:00,26.4,81.65,5.15,85,160.5,64,134.5,"G4500070"
2018-07-20 19:00:00,25,84.47,5.1,60,75,101.5,55.5,"G4500070"
2018-07-20 20:00:00,23.9,90.22,2.6,40,21.5,55,17,"G4500070"
2018-07-20 21:00:00,23.9,90.22,3.1,50,0,0,0,"G4500070"
2018-07-20 22:00:00,23.3,93.54,3.43,46.67,0,0,0,"G4500070"
2018-07-20 23:00:00,23.3,90.73,3.6,10,0,0,0,"G4500070"
2018-07-21,23.3,90.73,2.85,180,0,0,0,"G4500070"
2018-07-21 01:00:00,23.3,90.73,3.1,350,0,0,0,"G4500070"
2018-07-21 02:00:00,23.3,90.73,3.43,350,0,0,0,"G4500070"
2018-07-21 03:00:00,22.8,90.14,3.6,360,0,0,0,"G4500070"
2018-07-21 04:00:00,22.8,87.41,3.1,360,0,0,0,"G4500070"
2018-07-21 05:00:00,22.8,87.41,2.1,20,0,0,0,"G4500070"
2018-07-21 06:00:00,22.13,93.49,0,142.5,5,21,4.5,"G4500070"
2018-07-21 07:00:00,22.8,90.14,5.7,280,92,256,49,"G4500070"
2018-07-21 08:00:00,24.45,78.97,3.35,320,270.5,461.5,99,"G4500070"
2018-07-21 09:00:00,26.7,71.4,5.1,320,439,475.5,176,"G4500070"
2018-07-21 10:00:00,28.3,65.02,3.1,320,589,471.5,253.5,"G4500070"
2018-07-21 11:00:00,28.9,60.89,0,278.18,673.5,377,355,"G4500070"
2018-07-21 12:00:00,29.4,63.29,4.6,230,571.5,136.5,444,"G4500070"
2018-07-21 13:00:00,30.6,59.08,4.6,260,734,409,337,"G4500070"
2018-07-21 14:00:00,31.7,51.87,4.6,230,829.5,541.5,312.5,"G4500070"
2018-07-21 15:00:00,32.2,48.58,6.2,260,866,823,140,"G4500070"
2018-07-21 16:00:00,32.2,48.58,3.6,230,731.5,781.5,132,"G4500070"
2018-07-21 17:00:00,32.2,51.99,5.7,220,547.5,689.5,122,"G4500070"
2018-07-21 18:00:00,31.1,55.34,5.1,220,362.5,620.5,93.5,"G4500070"
2018-07-21 19:00:00,30.6,56.94,3.6,220,146,298.5,71,"G4500070"
2018-07-21 20:00:00,27.2,71.93,2.6,200,19.5,55,15.5,"G4500070"
2018-07-21 21:00:00,27.2,74.16,3.1,200,0,0,0,"G4500070"
2018-07-21 22:00:00,26.1,79.13,3.1,210,0,0,0,"G4500070"
2018-07-21 23:00:00,26.1,82.07,2.1,200,0,0,0,"G4500070"
2018-07-22,25,87.61,2.1,190,0,0,0,"G4500070"
2018-07-22 01:00:00,24.4,93.6,2.6,200,0,0,0,"G4500070"
2018-07-22 02:00:00,24.4,93.6,2.6,210,0,0,0,"G4500070"
2018-07-22 03:00:00,25,87.61,4.35,190,0,0,0,"G4500070"
2018-07-22 04:00:00,23.9,93.57,3.1,140,0,0,0,"G4500070"
2018-07-22 05:00:00,22.2,90.66,3.6,220,0,0,0,"G4500070"
2018-07-22 06:00:00,21.1,93.44,2.6,190,4,12,4,"G4500070"
2018-07-22 07:00:00,22.8,87.41,2.1,200,102,256.5,56.5,"G4500070"
2018-07-22 08:00:00,25,78.97,3.1,220,290.5,535.5,94.5,"G4500070"
2018-07-22 09:00:00,26.7,74.08,4.6,220,496.5,699.5,110,"G4500070"
2018-07-22 10:00:00,28.3,65.02,4.1,220,685,794.5,115,"G4500070"
2018-07-22 11:00:00,30.6,56.94,5.1,220,836.5,843,122.5,"G4500070"
2018-07-22 12:00:00,32.2,48.58,5.7,250,935.5,865.5,128,"G4500070"
2018-07-22 13:00:00,32.2,46.81,5.1,250,852.5,623,250,"G4500070"
2018-07-22 14:00:00,31.7,49.98,4.1,210,675,261.5,426.5,"G4500070"
2018-07-22 15:00:00,32.8,45.25,4.6,220,703,434.5,319.5,"G4500070"
2018-07-22 16:00:00,32.8,45.25,5.7,190,532,328,279,"G4500070"
2018-07-22 17:00:00,31.7,49.98,4.1,200,488,506.5,174.5,"G4500070"
2018-07-22 18:00:00,32.2,48.58,4.6,150,278.5,344.5,125.5,"G4500070"
2018-07-22 19:00:00,29.4,61.01,6.2,140,83,95.5,60.5,"G4500070"
2018-07-22 20:00:00,27.8,66.94,2.6,180,11.5,14.5,10.5,"G4500070"
2018-07-22 21:00:00,26.1,71.74,3.1,130,0,0,0,"G4500070"
2018-07-22 22:00:00,23.9,78.81,1.5,280,0,0,0,"G4500070"
2018-07-22 23:00:00,23.9,78.81,0,296.15,0,0,0,"G4500070"
2018-07-23,23.3,81.72,2.6,360,0,0,0,"G4500070"
2018-07-23 01:00:00,22.8,84.23,0,56.92,0,0,0,"G4500070"
2018-07-23 02:00:00,22.2,87.36,2.6,130,0,0,0,"G4500070"
2018-07-23 03:00:00,22.2,90.66,2.6,110,0,0,0,"G4500070"
2018-07-23 04:00:00,22.2,90.66,0,36.15,0,0,0,"G4500070"
2018-07-23 05:00:00,22.87,90.14,2.27,126.67,0,0,0,"G4500070"
2018-07-23 06:00:00,23.3,90.73,2.6,130,2.5,1,2.5,"G4500070"
2018-07-23 07:00:00,23.9,87.51,1.5,120,68,69,54.5,"G4500070"
2018-07-23 08:00:00,25.03,81.51,3.43,126.67,224.5,272,125.5,"G4500070"
2018-07-23 09:00:00,27.8,69.45,3.6,140,483,643,128.5,"G4500070"
2018-07-23 10:00:00,30.6,60.91,4.6,180,664.5,722.5,147.5,"G4500070"
2018-07-23 11:00:00,31.7,55.49,6.2,140,781,664.5,220,"G4500070"
2018-07-23 12:00:00,32.2,53.94,4.6,110,815,556,299,"G4500070"
2018-07-23 13:00:00,32.2,53.94,6.7,130,719,262.5,465,"G4500070"
2018-07-23 14:00:00,32.8,53.76,7.7,120,595,135.5,466.5,"G4500070"
2018-07-23 15:00:00,31.7,57.21,9.8,150,648,271.5,410.5,"G4500070"
2018-07-23 16:00:00,31.1,57.42,7.7,150,576.5,323.5,330,"G4500070"
2018-07-23 17:00:00,31.1,55.34,5.7,150,472.5,408,224,"G4500070"
2018-07-23 18:00:00,30,57.15,7.2,150,296.5,337,148.5,"G4500070"
2018-07-23 19:00:00,28.3,63.05,3.6,250,83.5,27.5,76.5,"G4500070"
2018-07-23 20:00:00,25.6,79.06,1.5,330,11.5,3,11.5,"G4500070"
2018-07-23 21:00:00,25,81.93,2.1,90,0,0,0,"G4500070"
2018-07-23 22:00:00,25.6,84.53,4.1,130,0,0,0,"G4500070"
2018-07-23 23:00:00,25,87.61,2.1,120,0,0,0,"G4500070"
2018-07-24,24.4,84.92,2.6,140,0,0,0,"G4500070"
2018-07-24 01:00:00,23.9,90.22,3.6,120,0,0,0,"G4500070"
2018-07-24 02:00:00,23.6,93.54,3.6,115,0,0,0,"G4500070"
2018-07-24 03:00:00,22.8,93.52,1.5,220,0,0,0,"G4500070"
2018-07-24 04:00:00,22.8,93.52,1.5,10,0,0,0,"G4500070"
2018-07-24 05:00:00,22.2,96.99,1.5,20,0,0,0,"G4500070"
2018-07-24 06:00:00,22.6,93.52,1.78,72.5,2,0.5,2,"G4500070"
2018-07-24 07:00:00,23.05,93.54,1.8,85,52.5,28,47,"G4500070"
2018-07-24 08:00:00,23.9,93.57,2.6,115,173.5,118.5,130.5,"G4500070"
2018-07-24 09:00:00,25.3,84.53,1.8,110,266.5,98.5,210.5,"G4500070"
2018-07-24 10:00:00,26.65,79.28,3.35,120,432.5,166,316.5,"G4500070"
2018-07-24 11:00:00,27.1,76.92,2.1,150,400.5,49.5,358.5,"G4500070"
2018-07-24 12:00:00,28.85,67.68,4.1,100,629.5,184,458,"G4500070"
2018-07-24 13:00:00,31.1,61.39,4.1,130,662.5,188.5,480.5,"G4500070"
2018-07-24 14:00:00,30.55,61.39,4.6,130,642.5,181.5,470.5,"G4500070"
2018-07-24 15:00:00,28.9,69.66,5.7,130,372,100,282,"G4500070"
2018-07-24 16:00:00,28.9,71.8,4.1,160,161.5,20.5,146.5,"G4500070"
2018-07-24 17:00:00,28.9,71.8,6.2,120,408,263.5,247,"G4500070"
2018-07-24 18:00:00,28.3,74.35,5.1,160,288.5,340,146.5,"G4500070"
2018-07-24 19:00:00,27.2,79.28,5.1,130,138,250,76.5,"G4500070"
2018-07-24 20:00:00,26.1,84.59,3.1,140,16.5,28,14.5,"G4500070"
2018-07-24 21:00:00,25.6,87.13,3.1,140,0,0,0,"G4500070"
2018-07-24 22:00:00,25,87.61,2.1,140,0,0,0,"G4500070"
2018-07-24 23:00:00,24.4,90.81,2.1,110,0,0,0,"G4500070"
2018-07-25,23.9,93.57,0,97.69,0,0,0,"G4500070"
2018-07-25 01:00:00,23.9,93.57,1.5,120,0,0,0,"G4500070"
2018-07-25 02:00:00,23.3,97.02,1.5,80,0,0,0,"G4500070"
2018-07-25 03:00:00,23.3,97.02,0,30.77,0,0,0,"G4500070"
2018-07-25 04:00:00,23.3,97.02,2.6,90,0,0,0,"G4500070"
2018-07-25 05:00:00,23.3,97.02,0,29.29,0,0,0,"G4500070"
2018-07-25 06:00:00,23.3,93.54,1.5,130,2.5,1.5,2.5,"G4500070"
2018-07-25 07:00:00,23.9,93.57,2.1,95,83,165.5,52.5,"G4500070"
2018-07-25 08:00:00,24.27,87.61,1.5,103.33,250.5,386.5,114,"G4500070"
2018-07-25 09:00:00,25.85,76.38,0,111.54,389.5,356.5,189,"G4500070"
2018-07-25 10:00:00,28.9,67.17,2.6,150,565.5,459,245,"G4500070"
2018-07-25 11:00:00,28.17,76.38,2.93,75,468.5,109.5,377.5,"G4500070"
2018-07-25 12:00:00,24.73,90.81,4.97,240,259,19,241.5,"G4500070"
2018-07-25 13:00:00,23.67,90.22,3.8,232.86,207.5,14,194,"G4500070"
2018-07-25 14:00:00,24.42,90.3,3.08,88,563.5,201,373.5,"G4500070"
2018-07-25 15:00:00,25.85,90.34,0.75,180,435,187.5,267,"G4500070"
2018-07-25 16:00:00,25.6,93.09,5.15,155,379,108,294,"G4500070"
2018-07-25 17:00:00,25,87.61,3.43,190,82,0.5,81.5,"G4500070"
2018-07-25 18:00:00,24.4,90.81,2.6,160,83,22.5,74,"G4500070"
2018-07-25 19:00:00,24.4,93.6,2.6,230,12.5,0,12.5,"G4500070"
2018-07-25 20:00:00,24.4,93.6,0,59.33,4,0,4,"G4500070"
2018-07-25 21:00:00,23.9,93.57,2.1,140,0,0,0,"G4500070"
2018-07-25 22:00:00,23.3,97.02,0,112.14,0,0,0,"G4500070"
2018-07-25 23:00:00,22.92,100,2.5,156.67,0,0,0,"G4500070"
2018-07-26,22.8,100,1.5,233.33,0,0,0,"G4500070"
